date,programme_id,programme_name,foerderstufe,darlehensart,laufzeit_label,zinsbindung_jahre,sollzins_pct,effektivzins_pct,scraped_at,source_url
2026-03-10,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Endfälliges Darlehen,4 bis 10 Jahre,,1.08,1.09,2026-03-10T21:26:03,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Annuitätendarlehen,4 bis 10 Jahre,10,1.22,1.23,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Annuitätendarlehen,11 bis 25 Jahre,10,2.15,2.17,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Annuitätendarlehen,26 bis 35 Jahre,10,2.3,2.32,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Annuitätendarlehen,4 bis 10 Jahre,10,1.22,1.23,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Annuitätendarlehen,11 bis 25 Jahre,10,2.15,2.17,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Annuitätendarlehen,26 bis 35 Jahre,10,2.3,2.32,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Endfälliges Darlehen,4 bis 10 Jahre,,2.38,2.41,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Endfälliges Darlehen,4 bis 10 Jahre,,2.38,2.41,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-11,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Annuitätendarlehen,4 bis 10 Jahre,10,0.01,0.01,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-11,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Annuitätendarlehen,11 bis 25 Jahre,10,0.95,0.95,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-11,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Annuitätendarlehen,26 bis 35 Jahre,10,1.17,1.18,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-11,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Endfälliges Darlehen,4 bis 10 Jahre,,1.3,1.31,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-11,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Annuitätendarlehen,4 bis 10 Jahre,10,0.01,0.01,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-11,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Annuitätendarlehen,11 bis 25 Jahre,10,0.69,0.69,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-11,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Annuitätendarlehen,26 bis 35 Jahre,10,0.94,0.94,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-11,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Endfälliges Darlehen,4 bis 10 Jahre,,1.08,1.09,2026-03-11T09:11:06,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Annuitätendarlehen,4 bis 10 Jahre,10,1.22,1.23,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Annuitätendarlehen,11 bis 25 Jahre,10,2.15,2.17,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Annuitätendarlehen,26 bis 35 Jahre,10,2.3,2.32,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Annuitätendarlehen,4 bis 10 Jahre,10,1.22,1.23,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Annuitätendarlehen,11 bis 25 Jahre,10,2.15,2.17,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Annuitätendarlehen,26 bis 35 Jahre,10,2.3,2.32,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Annuitätendarlehen,4 bis 10 Jahre,10,0.82,0.82,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Annuitätendarlehen,11 bis 25 Jahre,10,1.88,1.9,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Annuitätendarlehen,26 bis 35 Jahre,10,2.04,2.06,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH55,Endfälliges Darlehen,4 bis 10 Jahre,,2.38,2.41,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH55,Endfälliges Darlehen,4 bis 10 Jahre,,2.38,2.41,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,297,Klimafreundlicher Neubau – Wohngebäude (297),EH40+QNG,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,298,Klimafreundlicher Neubau – Wohngebäude (298),EH40+QNG,Endfälliges Darlehen,4 bis 10 Jahre,,2.14,2.16,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-Wohngeb%C3%A4ude-(297-298)/
2026-03-12,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Annuitätendarlehen,4 bis 10 Jahre,10,0.01,0.01,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-12,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Annuitätendarlehen,11 bis 25 Jahre,10,0.95,0.95,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-12,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Annuitätendarlehen,26 bis 35 Jahre,10,1.17,1.18,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-12,300,Wohneigentum für Familien – Neubau (300),EH40+QNG,Endfälliges Darlehen,4 bis 10 Jahre,,1.3,1.31,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Wohneigentum-f%C3%BCr-Familien-(300)/
2026-03-12,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Annuitätendarlehen,4 bis 10 Jahre,10,0.01,0.01,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-12,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Annuitätendarlehen,11 bis 25 Jahre,10,0.69,0.69,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-12,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Annuitätendarlehen,26 bis 35 Jahre,10,0.94,0.94,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
2026-03-12,296,Klimafreundlicher Neubau im Niedrigpreissegment (296),KNN,Endfälliges Darlehen,4 bis 10 Jahre,,1.08,1.09,2026-03-12T10:26:32,https://www.kfw.de/inlandsfoerderung/Privatpersonen/Neubau/F%C3%B6rderprodukte/Klimafreundlicher-Neubau-im-Niedrigpreissegment-(296)/
